id,s1,s2,s3,s4,s5,w1,w2,w3,w4,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15
61889,0,0,1,0,0,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
119407,0,1,0,0,0,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
119406,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
79033,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
119403,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
119402,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
119409,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
69620,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
13624,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
2332,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
13621,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
2335,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
13623,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
69627,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
69629,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
13629,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
46339,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
46338,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
97797,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
97791,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
97793,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
46330,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
46333,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
49100,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
46335,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
46334,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
46337,0,0,0,1,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
56815,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
56814,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
56817,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
60289,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
43672,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
43671,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
60281,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
60280,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.417,0.04,0.15,0.15,0.02,0.05
2485,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
60285,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.528,0.04,0.15,0.15,0.02,0.05
60284,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
2480,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
2481,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
96770,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
63956,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
63957,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
96774,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
63952,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
63953,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
57140,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
63958,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
11701,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
97422,0,0,1,0,0,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
97427,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
97429,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
79037,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
64076,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
64077,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.264,0.04,0.15,0.15,0.02,0.05
64072,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
116098,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
64070,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
64071,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
17012,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
52663,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
52660,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.205,0.04,0.15,0.15,0.02,0.05
17016,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,1.0,0.04,0.15,0.15,0.02,0.05
94683,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
52664,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
64079,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
53390,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
102269,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
53395,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
53394,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
7956,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
53399,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
53398,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
102266,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
63483,0,0,1,0,0,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
80680,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
80689,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
7952,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
29312,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
96335,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
10690,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
20503,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
20501,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
9166,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
20504,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
95483,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
95481,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
80358,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
42102,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
42100,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
42101,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
80351,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
80350,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
53086,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
48764,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
48765,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
48766,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
48769,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
53535,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
10544,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
99689,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
53530,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
53532,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
99685,0,0,1,0,0,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
99686,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
53539,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
99683,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
95159,1,0,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
78426,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
29308,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
63223,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
78423,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
29302,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
57850,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
57851,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
29307,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
78429,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
54620,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
8816,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
54623,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
54624,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
112577,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
8811,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
54627,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
54628,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
117009,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
59450,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
59451,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,1.0,0.04,0.15,0.15,0.02,0.05
59452,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
59453,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
59454,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
59455,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
34358,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
34359,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
34356,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
34357,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
34355,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
30872,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
30871,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
57957,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
63795,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
109724,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
114932,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
105373,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
117003,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
117002,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
97488,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
67837,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
67836,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
67835,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
67834,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
67831,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
67830,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
111216,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
111214,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
92688,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
107348,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
107343,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
92684,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
107345,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
92687,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
58505,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
58507,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
58506,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
58500,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
24509,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
24506,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
58509,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
58508,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
24501,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
72101,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
